Timestamp,Strengths,Firsts,Lasts,Minimums,Maximums
1541348101158,653525,661825,638887,563476,700368
1541348119320,653525,661825,638887,566766,700368
1541348158830,653525,661825,638887,566766,700368
1541348172230,653525,662996,638887,566766,704824
1541348181423,653022,661956,638347,563476,704704
1541348214084,652055,660793,637900,561026,699264
1541348229172,653742,661337,640723,562508,700166
1541348239620,654709,662500,641170,562508,705606
1541348262056,654709,662500,641170,562508,705606
1541348287485,654709,662500,641170,562508,705606
1541348295910,656223,667308,641470,563278,706016
1541348385020,657175,667862,642936,563278,708566
1541348416753,657175,667862,643476,563278,708566
1541348434810,657175,667862,640653,563278,709720
1541348619459,657175,667862,640653,563278,709720
1541348630310,657175,667862,640653,563278,709720
1541348684907,656208,666699,640113,563278,704280
1541348691733,656208,666699,640113,563278,704280
1541348701510,654521,666155,636286,563278,703126
1541348728538,655488,667318,636826,563278,708566
1541348743216,655488,667318,636826,563278,708566
1541348745230,657676,668358,639483,565728,708566
1541348763700,657676,668358,639483,565728,708566
1541348780660,662484,672664,639483,565728,708566
1541348868240,662484,668358,639483,564958,706016
1541348877080,662484,668358,639483,564958,706016
1541348879524,660296,666155,636826,562508,701306
1541348879760,659329,665338,636286,562100,700576
1541348892450,659329,665338,636286,562100,701730
1541348986484,659329,666155,636286,562100,702460
1541349006007,658926,666155,633773,560618,702460
1541349021700,659329,666699,636286,562100,705026
1541349034940,659548,666699,638639,562100,705026
1541349088110,659548,666699,638639,562870,705026
1541349089410,659329,666145,636286,564342,704616
1541349129510,659329,666145,635839,562166,704616
1541349143951,659329,665601,635839,562166,702050
1541349162845,657769,664784,634259,561540,701320
1541349177520,657366,663613,631746,561540,700166
1541349184117,657366,663613,631746,561540,700166
1541349187220,657366,664430,631746,561540,700166
1541349189370,657366,664430,631746,561540,700166
1541349218980,657366,664430,631746,561540,700166
1541349236430,657366,664430,631746,561540,700166
1541349240320,657585,664984,634099,561540,700576
1541349249040,657366,664984,631746,561540,703126
1541349273580,657366,664984,631746,561540,703126
1541349285680,657366,664984,633773,561540,702996
1541349308040,657366,664984,633773,560058,702996
1541349349915,657285,664430,632307,560058,700446
1541349352241,652558,659622,632307,560058,700036
1541349372755,657285,659622,633773,560058,688646
1541349416431,657366,664430,636126,561932,700036
1541349443280,657366,666633,636126,561932,700896
1541349447639,657366,666633,636126,561932,700896
1541349484756,657366,666633,636126,561932,700896
1541349516040,657285,666633,636126,561932,689506
1541349524518,657285,666633,636126,564151,700896
1541349574130,654962,662877,636037,564101,699994
1541349581869,654962,662877,636037,564151,699994
1541349588520,654962,662877,636037,565633,699994
1541349598285,657285,666633,636126,565633,700896
1541349611860,654962,666633,636126,565633,700896
1541349656970,654962,666633,636126,565633,700896
1541349660065,654962,666633,636126,565633,700896
1541349671079,654962,666633,636126,565633,700896
1541349679850,654825,666633,634956,564151,700896
1541349715460,654825,666633,635496,564151,704256
1541349736050,650945,661825,633143,561932,704256
1541349771970,644645,661825,632603,561932,704256
1541349781700,650945,664800,633143,562558,705606
1541349791000,650945,665827,633143,562558,705606
1541349832890,650945,665827,633143,562558,705606
1541349837259,650945,665827,633143,562558,705606
1541349877930,654825,670635,635496,562558,706016
1541349918078,654825,670635,635496,561932,706016
1541349924406,654825,670635,635496,561932,706016
1541349957320,657352,671357,641004,562558,706043
1541349966669,657352,674792,641004,562872,706043
1541349967055,657352,674792,642174,564354,706043
1541349993622,657352,674792,642174,564354,706043
1541349997277,657352,674792,642174,564354,706043
1541350036177,657352,674792,642174,564354,706043
1541350045090,656321,673765,641004,562872,705183
1541350091879,656321,673765,641004,562872,705183
1541350098273,656321,674792,641004,562872,706043
1541350128857,656321,674792,642174,564354,706043
1541350142859,656321,674792,642174,564354,706043
1541350156506,653794,674070,636666,564354,706016
1541350169980,656321,674792,642174,566530,706016
1541350170419,656321,674070,642174,566530,704666
1541350178959,653794,671095,636666,564354,703249
1541350204715,651038,670068,635496,562822,703249
1541350207224,653565,673043,641004,564998,704666
1541350209346,653565,673043,641004,564998,704666
1541350222306,655753,673765,641407,565406,704666
1541350253360,655753,673765,641004,565406,703249
1541350286030,655753,673765,641076,567311,705799
1541350288829,658509,674140,642246,568843,705799
1541350306090,658509,674140,642246,568843,705799
1541350339040,658509,670443,636738,568435,705799
1541350346662,657724,669643,636738,568435,705799
1541350355360,657724,669643,636738,568435,705799
1541350368537,658755,669643,636738,568972,705799
1541350389419,654875,669643,636666,568972,702839
1541350420900,654875,669643,636666,568972,702839
1541350468260,654875,669643,636666,568972,702839
1541350506950,654875,669643,636666,568972,702839
1541350583990,654875,669268,636666,568972,702839
1541350584230,655012,669643,636666,568435,703049
1541350590660,657335,670295,638573,568972,703993
1541350674350,657335,668892,638573,568972,703993
1541350680160,657335,668892,644081,569380,705410
1541350686950,655932,668892,638573,569380,705410
1541350690470,655635,668595,638296,569380,703993
1541350693590,654788,665160,635943,567475,703993
1541350758510,654788,665160,635943,567475,703993
1541350768100,655085,665457,636220,569502,705410
1541350792420,655932,665457,638573,569502,705410
1541350807140,647136,651547,625350,569036,696624
1541350837046,647539,651691,632606,569627,697606
1541350845626,647539,651691,632606,569036,697606
1541350857860,647539,651691,632606,570941,697606
1541350908806,647539,651691,632606,570941,697606
1541350933160,647539,651691,632606,570941,697606
1541350937830,647539,651691,632606,570941,697606
1541350954240,647539,651691,632606,570941,697606
1541351002103,648712,652864,638114,570941,698956
1541351014796,648942,653094,638114,571364,698956
1541351068875,648942,653638,638114,571955,698956
1541351070397,652822,657073,638114,571955,700430
1541351089354,652592,656843,632606,571532,699080
1541351089825,652822,657073,638114,571955,700430
1541351102767,653703,661570,638517,574735,700457
1541351139550,655482,661742,640296,575014,702061
1541351153540,655482,661742,640296,575014,702061
1541351164730,655563,661742,640368,573109,703547
1541351165152,655563,661742,640368,573109,703547
1541351190471,655563,661742,640368,573109,703547
1541351216660,655563,661742,640368,573109,703547
1541351253310,655782,663527,640422,575014,704827
1541351290020,655782,663527,640422,575014,704827
1541351363537,655782,664307,640422,575014,704827
1541351370986,655782,664307,640422,575014,704827
1541351372444,655782,665350,638643,575014,704827
1541351403190,654003,665350,631387,575014,704827
1541351427980,654835,668349,635925,575208,708737
1541351443098,654835,668349,635925,581089,708737
1541351443604,654432,667306,635779,580810,708737
1541351444304,653310,667306,634018,580219,708737
1541351461960,654432,668349,635779,580219,710901
1541351468727,654432,668349,635779,580810,710901
1541351481300,654432,668349,635779,580219,710901
1541351493315,654432,668349,635779,580219,710901
1541351519997,656816,674880,637015,580219,710960
1541351554949,657219,676573,637161,580219,713856
1541351558805,657219,676573,637161,580810,713856
1541351568590,656338,672076,636758,578030,713829
1541351576130,656338,671846,636758,577800,713829
1541351582140,656338,671846,637161,577800,713829
1541351582470,656338,671846,637161,577607,713829
1541351614119,657219,672076,637161,577800,713829
1541351614674,657219,672076,637161,577800,719363
1541351634780,657732,673470,636768,577800,718013
1541351650550,655348,673470,639539,578240,718013
1541351650891,655348,673470,639984,578240,720994
1541351654940,655348,676191,639984,581250,720994
1541351657140,654516,676191,639984,581250,720994
1541351681000,655348,676191,639984,581250,722506
1541351681480,655348,676191,639984,581250,722506
1541351686101,655348,676191,639984,581250,722506
1541351689684,654516,670297,639539,581250,720994
1541351704393,656295,670297,639539,581250,720994
1541351715185,654516,668604,639393,581250,721765
1541351718017,654516,668604,639393,581250,721765
1541351718170,654516,668604,639393,581250,721765
1541351734110,654516,668604,639393,581250,721765
1541351734750,654516,668604,639393,581250,721765
1541351750150,654516,668604,639393,580810,721765
1541351764768,654516,668604,639393,581250,721765
1541351790387,656295,670297,639393,581250,725378
1541351847198,656295,670297,639539,580659,725378
1541351859680,656295,670297,639539,580659,725378
1541351876010,658942,670297,639539,580659,726728
1541351878141,658942,670297,639539,580659,726728
1541351905100,659402,670679,639539,580659,726755
1541351912720,659402,670679,639539,580659,726755
1541351941000,659183,670042,636768,580219,723774
1541351955990,659183,667043,636768,580219,723715
1541351972200,659102,665442,635532,574338,723715
1541351978410,659102,665467,635532,574975,723715
1541352007280,659102,665467,635522,574975,729926
1541352017201,659102,665467,635212,574975,729926
1541352019509,659183,667068,635522,574975,729926
1541352061262,659183,667068,635522,575566,729926
1541352108527,659183,668139,635522,575566,729926
1541352125850,659183,668139,635522,581447,729926
1541352174820,659183,668139,635522,581447,729926
1541352190646,659183,668139,635522,581447,729926
1541352244830,659183,668139,635522,581447,729926
1541352248116,659183,668139,635522,580856,732297
1541352289854,658723,668114,632837,580219,732297
1541352328178,658723,668114,632837,580219,732297
1541352346792,658723,668114,632837,580219,732297
1541352386157,658723,668114,632837,579682,732297
1541352399454,658723,668114,632837,579682,732297
1541352401640,658723,668114,632837,579682,732297
1541352403458,658723,668114,632837,576672,732297
1541352469990,658942,670042,634073,576672,732356
1541352486050,658942,670042,634073,576672,732356
1541352496660,658942,670042,634073,575110,732356
1541352497940,658942,670042,634073,575110,732356
1541352502790,656295,669660,632373,575110,726145
1541352538164,658942,670042,634073,578120,732356
1541352547021,659774,670679,636844,578560,735337
1541352596250,660234,670932,639529,579197,738529
1541352599519,661204,676826,639974,584098,738579
1541352609877,661204,676826,639974,584098,738579
1541352616710,661204,676826,639974,584098,738579
1541352629068,661214,676836,639974,584657,740041
1541352651151,661214,676836,639974,584657,740041
1541352661168,661808,678713,639974,584657,740041
1541352678240,661808,678713,639974,584657,740041
1541352680323,663212,679833,640161,585638,747189
1541352699560,663212,679833,640161,585638,747189
1541352702600,663212,679833,640161,588277,740041
1541352745235,663212,679833,640295,588535,740041
1541352760860,663212,679833,640295,588535,740041
1541352778337,661065,677956,640149,588031,737670
1541352782010,661065,677956,640149,588031,737670
1541352785140,661065,677956,640149,588058,737670
1541352787140,661065,677956,640149,588058,737670
1541352792119,661065,677956,640149,588058,737670
1541352792434,660724,676263,638388,584982,734057
1541352813727,660724,676263,638388,581120,734057
1541352822817,660724,676263,638388,581120,734057
1541352824696,660724,676263,638398,581120,737357
1541352832425,661065,677956,640159,581120,740970
1541352834730,661314,678046,640552,583947,744950
1541352838250,661501,678076,641635,583947,752098
1541352865570,661501,678076,641635,585183,752098
1541352883070,661501,677986,641635,585183,752098
1541352906130,661501,677986,641635,585183,744950
1541352911161,661252,677733,641635,585183,740970
1541352915394,661252,677733,641635,589045,740970
1541352944070,661252,677733,641635,585183,740970
1541352945810,661501,677986,641877,585353,744950
1541352948140,661652,677986,642148,590948,744950
1541352948300,662468,678076,642959,590948,748073
1541352971213,662317,678046,642688,589128,746611
1541352975930,661976,676353,642688,589128,742998
1541352986564,660566,675310,640927,587872,742998
1541352990360,660576,676132,640956,587872,743275
1541352998652,660576,674992,640956,587872,742504
1541353009270,660576,674992,642717,587872,742504
1541353026765,660576,674992,642717,587872,742504
1541353031316,661986,676132,642863,587872,743275
1541353031716,660576,674992,642863,586955,743275
1541353037948,660576,674992,642863,586955,743275
1541353074110,660576,674785,642863,587872,743275
1541353080440,660576,674815,642863,587872,744737
1541353088220,660576,674815,642863,587702,744737
1541353121840,661986,674815,644192,587702,743966
1541353137810,661986,674815,644192,587702,743966
1541353145290,661986,674815,644192,587702,743966
1541353149327,661799,674785,643109,583927,743966
1541353157840,661799,674785,643109,583927,743966
1541353158510,661799,674492,643109,583927,734288
1541353209240,660395,673372,642975,583900,732826
1541353221866,660395,673372,642975,585156,732826
1541353245440,660736,673665,643367,585156,739412
1541353262341,660726,672843,643338,583920,739412
1541353266343,662873,673050,646800,587782,742504
1541353299380,664277,673040,646934,587524,742504
1541353302469,664287,673862,646934,588760,742504
1541353317542,664287,673040,646934,588760,742227
1541353361300,664287,673040,646934,588760,742227
1541353380457,664287,673040,646934,588760,742227
1541353382482,664287,673040,646934,588760,742227
1541353384110,664287,672833,644817,584898,742227
1541353409180,664287,672833,645900,584898,742227
1541353412650,664287,668788,645900,584898,742227
1541353493166,664287,668788,645900,585156,742227
1541353498790,664559,669610,645929,585326,742504
1541353507057,664559,669610,645929,585326,742504
1541353507304,664776,669610,645929,585326,743275
1541353508433,664776,669610,645929,589188,742504
1541353560510,665213,669817,648046,589188,743275
1541353587570,665213,669817,648046,589188,743275
1541353588902,665213,669817,648046,589188,743275
1541353590610,664776,669610,645929,585326,742504
1541353604980,664776,669610,645929,585326,742504
1541353644825,664776,673655,645929,585068,743966
1541353665090,664776,673655,645929,585068,743966
1541353665170,664776,673597,645929,584898,743966
1541353666510,664963,673607,646200,584898,746956
1541353672320,664963,673607,646200,585156,746956
1541353673160,666668,673665,646200,585156,748133
1541353702240,671731,673665,646200,585156,749012
1541353702702,672168,673665,648317,589018,749012
1541353713045,675010,673872,651607,592094,749783
1541353713330,675010,673872,652980,592094,753396
1541353716760,675010,673872,652980,592598,753396
1541353756540,672168,673665,651607,592598,749783
1541353782650,672168,673665,651607,592598,749783
1541353801840,672344,676473,651641,592768,749783
1541353807010,672157,676463,651641,592768,746793
1541353855340,672157,676463,651641,592768,749783
1541353871410,672344,676463,652975,592795,749783
1541353882290,673733,676473,660692,592795,753941
1541353888360,675023,684554,662487,593338,756375
1541353889320,675023,684554,662487,593338,756375
1541353926611,675023,684554,662487,593338,756669
1541353940193,677496,685533,665425,594685,758661
1541353990146,677496,685533,665425,594685,756669
1541353995710,677496,685533,662487,593338,756375
1541354000164,677496,684554,662487,593338,753355
1541354029168,675023,684554,660692,592795,753355
1541354043409,675023,684554,660692,592795,753355
1541354064258,675023,684554,660692,596570,753355
1541354064420,674586,684554,659192,596570,753355
1541354065180,677059,684554,660987,597113,753355
1541354088160,677059,684554,660987,597113,753355
1541354095490,678290,685674,663479,597113,755305
1541354097190,678290,685674,663479,596570,755305
1541354112640,678290,685674,663479,601825,763132
1541354113240,678290,685674,663479,601825,763132
1541354121910,682753,685704,664456,601825,763675
1541354134490,682753,685674,664456,602002,764035
1541354138130,687978,685704,664632,602002,764035
1541354145747,687978,685704,664632,601498,764035
1541354150015,688415,685911,666132,601498,767648
1541354158435,688415,685911,666132,602002,768470
1541354165910,688415,685911,666132,604794,768470
1541354176970,688415,685911,666132,604794,768470
1541354214600,688415,685911,666132,604794,771490
1541354224117,685942,677830,664337,604624,768470
1541354233740,688415,685911,666132,604794,771490
1541354249142,689251,685921,670926,604794,772739
1541354254289,689251,685921,669131,604794,772739
1541354258620,686778,677840,669068,604624,769719
1541354260671,686778,677840,669068,604120,769719
1541354271863,685488,674974,667622,602884,769719
1541354273543,685312,674210,664927,601896,769426
1541354287435,685312,674210,664927,601896,769426
1541354297470,685488,674974,667622,602884,769719
1541354298815,686352,675820,668652,603000,771540
1541354326540,686352,675820,668652,603504,771540
1541354357420,686545,676684,671802,611944,777690
1541354366490,686545,676684,671802,612864,777690
1541354368201,686545,680560,671802,612864,777690
1541354372445,691347,680753,679632,612864,780544
1541354391677,691347,680753,679632,612864,784370
1541354392077,691347,680753,679632,612864,784370
1541354395840,691171,679989,676937,611876,784077
1541354397690,684131,679264,675237,611429,782900
1541354399652,684131,679264,675237,611429,782900
1541354413522,687933,681141,676610,611429,783201
1541354429402,687933,681141,676610,611429,783201
1541354438499,694973,681866,678310,611876,784378
1541354457026,694973,681866,676610,611876,783201
1541354469720,695468,686684,683228,610956,788117
1541354472762,695468,686684,683228,610956,788117
1541354479780,695468,686684,676610,610956,783201
1541354483700,694232,685959,676010,610956,782924
1541354484548,686893,683238,675837,610956,776651
1541354488399,686893,683238,675837,611186,776651
1541354492870,694232,685959,675837,611186,782924
1541354503184,694232,685959,675837,611186,782924
1541354526574,690430,684082,674464,610956,782623
1541354538420,690430,684082,674464,605618,782623
1541354540520,689935,679264,673959,605618,778797
1541354549850,689935,679264,673959,602516,778797
1541354555870,681665,662464,663732,597943,772327
1541354559000,682160,667282,664237,601045,776153
1541354563770,682160,667282,664237,601045,776153
1541354579100,682160,667282,664237,601045,776153
1541354589290,682160,667282,664237,601045,776153
1541354598940,685962,669159,665610,601045,776454
1541354602310,685962,669192,665610,601275,776454
1541354603470,685962,669192,665610,601810,776454
1541354605420,685962,669192,665610,605135,776454
1541354607898,688664,669917,665610,605135,776731
1541354623470,684862,669917,664237,604945,776731
1541354664202,688664,674864,664237,604945,781110
1541354667631,688664,674864,664237,604945,781110
1541354676514,691137,675628,664410,604945,782287
1541354691606,691137,675628,664410,605135,782287
1541354713407,691137,675628,664410,605135,782287
1541354761880,691137,675628,664410,605135,782287
1541354767507,691137,675628,664410,605135,782287
1541354777700,691137,675628,664410,605135,781867
1541354795220,691137,675743,671028,605135,786783
1541354821105,691731,676227,672690,610473,789110
1541354853150,691731,676227,672690,610473,789110
1541354873491,689258,671993,672517,610026,789403
1541354875130,689258,672453,672517,610026,790915
1541354888070,689258,672453,672517,610026,790915
1541354951651,689258,672453,672517,610026,790915
1541354954640,689258,672453,672517,610026,790915
1541354955961,686556,670773,669129,609542,790622
1541354962236,686556,670773,669129,610026,790622
1541354973470,692487,670773,670502,610026,790622
1541355047760,692487,670773,670502,610026,790622
1541355078050,692487,670773,670502,610026,790622
1541355084634,692487,670773,670502,610026,790622
1541355094141,692487,670773,673890,610473,790622
1541355104040,692487,670773,673890,610989,786663
1541355129370,692487,670773,673890,610989,786362
1541355141166,696274,674380,674307,611183,786663
1541355154336,696274,674380,674307,611183,786663
1541355160580,693744,674380,674307,611183,785486
1541355197240,689957,670773,674307,610989,785185
1541355200372,689957,676687,674307,613213,784908
1541355203200,697073,676687,674307,607875,784908
1541355208480,696863,676687,670919,605651,778635
1541355211585,696863,676687,670919,605651,778635
1541355223523,696863,676687,670919,605204,778635
1541355277480,688643,676557,669275,598978,776915
1541355284580,688643,676557,667613,598978,775848
1541355288860,688643,676557,662679,598978,775403
1541355290510,688957,676995,667613,604316,775848
1541355303320,693133,692157,669275,604886,776915
1541355318440,693133,692157,669275,604886,776915
1541355320574,688957,676995,667613,604886,775848
1541355325386,688957,676995,667613,604886,775848
1541355325830,693133,692157,669275,604886,778810
1541355360852,693133,692157,667613,604886,778810
1541355381140,693133,692157,667613,604886,778810
1541355394300,687202,687177,667613,604886,778458
1541355415480,683400,687177,667196,604370,778458
1541355428696,683400,687177,667196,604370,778458
1541355501611,689366,688558,668858,604370,780898
1541355511092,689366,688558,668858,604370,780898
1541355536287,689366,688558,668858,604370,780898
1541355541090,689366,688558,668858,604370,781250
1541355553827,693168,693538,669275,604180,781551
1541355562140,699099,697145,672911,604370,781551
1541355584790,693168,693538,669275,604180,781250
1541355700872,693168,696382,672663,604180,781250
1541355704976,699099,696382,676299,604370,781250
1541355727667,693168,691402,672663,604370,780898
1541355740025,693168,691532,672663,610596,780898
1541355743169,693168,691532,672663,610596,780898
1541355780584,693168,691532,676299,611112,780898
1541355790828,693168,691532,676299,611112,779018
1541355811684,693168,691532,676299,611112,779018
1541355812820,699251,698220,680778,613212,779208
1541355816141,699251,698220,680778,613212,779208
1541355817050,699436,705931,680963,613388,779208
1541355867270,695634,700178,677327,612872,772230
1541355885357,699436,705931,680963,613388,779208
1541355891460,699436,705931,680963,613388,779208
1541355913030,699231,703087,677575,612904,778778
1541355918000,699436,705931,680963,613388,779208
1541355923510,699436,705931,680963,613388,779208
1541355972610,699436,705931,680963,613388,779208
1541355981540,712222,708461,686589,616871,779218
1541355982250,712222,708461,686589,616871,779218
1541355985747,699436,708461,680963,616871,779218
1541355993540,699251,705931,680778,613388,779208
1541355993680,699251,705931,680778,613388,779208
1541355998250,693168,705931,676299,613212,779208
1541356010209,693168,705931,676299,613212,779018
1541356017733,701388,722731,676299,613212,780738
1541356036180,701388,722731,676299,613212,780738
1541356051000,701388,722731,676299,613212,780738
1541356057655,701388,727711,676406,613212,781090
1541356065770,701388,727711,676406,613212,781090
1541356131941,695422,720000,674744,611112,778650
1541356159610,705140,723607,675051,611306,778951
1541356182928,713410,730067,686922,615879,785421
1541356200230,714603,730933,687363,617159,789380
1541356218607,714603,738644,687363,617159,789380
1541356230490,714603,738644,687363,617159,789380
1541356234594,714813,738666,697266,617159,789380
1541356240955,715430,739900,697835,620879,789580
1541356244670,715430,742430,697835,622979,792020
1541356245630,722880,749880,702798,623445,799460
1541356263700,728846,750072,704460,623445,799660
1541356282671,728846,750072,704460,622961,799660
1541356287750,722880,749880,702798,620861,799460
1541356335268,722880,749880,702798,620861,799460
1541356347860,722880,749880,702798,617561,799460
1541356360594,722263,748646,702229,617561,799260
1541356374935,718087,746116,697295,611653,796820
1541356375500,720617,746286,698802,612137,798700
1541356409400,720617,746286,698802,612137,798700
1541356415809,718087,746116,697295,611653,796820
1541356429203,718087,746116,697295,611653,796820
1541356439840,718087,746116,697295,611653,796820
1541356445470,718087,746116,697295,611653,796820
1541356452550,718087,746116,697295,611653,793858
1541356453245,718087,746116,697295,608551,793858
1541356477082,722263,746116,697871,608435,796820
1541356479900,722053,746094,687968,608349,796390
1541356491200,722263,746116,697871,608435,796820
1541356497930,722263,746116,697871,608435,796820
1541356522400,722263,746116,698440,608435,796820
1541356528225,728229,748646,702798,608551,799260
1541356545708,730759,748816,704305,617595,801140
1541356547310,730759,748816,704305,617595,801140
1541356590136,749813,748816,705967,620697,801140
1541356598867,749813,748646,705967,611653,801140
1541356607866,750430,748646,713774,614953,801140
1541356615410,759227,749880,716168,614953,801340
1541356622270,759227,749880,716168,614953,801340
1541356636490,759227,749880,716168,614953,801340
1541356662677,759227,749880,716168,614953,801340
1541356674780,759367,750050,717391,623997,804490
1541356688722,759367,751396,717391,623997,805836
1541356753840,759367,751396,717391,623997,805836
1541356779040,740313,748866,715729,624085,803396
1541356790824,759367,751396,717391,624085,805836
1541356846564,750570,750162,714997,620785,805636
1541356852828,750430,749992,713774,611741,802486
1541356853830,759227,751226,716168,615041,802686
1541356855650,759874,756993,716189,621961,802906
1541356893344,759874,756993,716189,625610,802906
1541356930395,759874,756993,716189,625610,802906
1541356962930,759874,756993,716189,631430,802936
1541356964506,752424,755647,711226,633374,801590
1541356970560,752424,755647,711226,633374,801590
1541356981250,752424,755647,711226,633374,801590
1541356995790,752424,758478,711226,633374,804890
1541357001270,753414,758670,721516,633374,805060
1541357008507,750884,758670,720009,633374,803180
1541357009330,742614,751220,716960,631430,795740
1541357049923,742614,751220,716960,631430,795570
1541357058900,742614,751390,719690,640474,795570
1541357064824,742404,751198,716960,631430,795140
1541357066620,742199,741248,703669,631344,793360
1541357073919,742199,741248,703669,631344,793360
1541357100126,742199,741248,703669,631344,793360
1541357120470,742199,741248,703669,631344,793360
1541357124190,742199,741248,703669,631344,793360
1541357132627,729811,741170,701870,631061,792298
1541357139822,729811,741170,701870,631061,792298
1541357154200,729811,741170,701870,631061,792298
1541357185270,729811,741170,701870,636820,792298
1541357187930,729811,741170,701870,631061,792298
1541357198600,742199,741248,703669,631344,793360
1541357217579,734586,734788,694847,631344,786890
1541357233924,734586,734788,694847,631344,786890
1541357250532,734994,736510,696085,632368,786890
1541357276198,735199,746460,709376,632454,788670
1541357281780,735199,746460,709376,632454,788670
1541357283117,735199,746460,709376,632454,785370
1541357304990,734209,746268,699086,632454,785340
1541357338700,734563,747407,705993,632454,788640
1541357357700,742176,753867,714815,634398,795110
1541357366020,742524,754059,725105,634398,792670
1541357395490,742524,754059,725105,634398,792670
1541357412104,742734,754251,727835,643442,793100
1541357416390,742380,754251,727835,642418,793100
1541357472333,742032,754059,717545,642418,793100
1541357479150,742386,756660,719238,643442,797083
1541357479585,742386,756660,719238,643442,797083
1541357487200,742032,754059,717545,642418,793100
1541357495168,744562,754829,719494,644681,794980
1541357510100,744562,754829,719494,644681,794980
1541357546220,744702,755909,720864,654089,798130
1541357546380,748382,756939,721847,655267,800846
1541357548498,748382,756939,721847,655267,800846
1541357575660,748736,759540,723540,656291,804829
1541357577710,741123,753080,714062,653881,798359
1541357589690,741123,753080,723540,656291,798359
1541357630546,741123,753080,723540,656291,798359
1541357636638,750007,757300,725620,656336,799525
1541357648999,750745,761238,726668,656568,796809
1541357650348,750745,761238,726668,656568,796809
1541357650840,750889,761308,728660,660569,801400
1541357671584,751237,761500,738950,660569,803870
1541357683019,751237,761430,738950,660569,803870
1541357691623,755749,761500,739891,661810,807700
1541357723529,756901,761500,740110,662180,810416
1541357730524,752389,761430,739169,662180,806586
1541357733880,752389,761430,739169,667939,806586
1541357736490,752389,761430,739169,667939,806586
1541357739589,752389,761430,739169,667939,806586
1541357751836,752389,761430,739169,667939,806586
1541357777604,751237,757492,738950,667569,803870
1541357779424,751237,757492,736958,666328,803870
1541357790500,751237,757492,736958,666328,803870
1541357825459,751237,757492,736958,666328,803870
1541357837606,751237,757492,736958,666328,801400
1541357848020,752389,761430,736958,666328,804116
1541357849240,752389,761430,736958,666328,804116
1541357873697,752389,761430,736958,666328,804116
1541357894380,756901,761500,738950,667569,804116
1541357895181,756901,761500,738950,667569,804116
1541357896302,755749,757562,737902,667337,801400
1541357896465,755749,757562,737902,675144,801400
1541357897089,755011,756532,736919,673966,798250
1541357900591,755011,756532,736919,673966,796370
1541357917970,755749,757562,737902,675144,801400
1541357918740,755749,757562,737902,675144,801400
1541357936280,755401,757370,737902,669385,798438
1541357941000,756553,761308,738950,669617,801154
1541357958840,755401,761308,737902,669385,798438
1541357962600,736347,746188,727612,663565,797970
1541357984460,737493,747206,728553,663565,801800
1541357984970,737493,747206,726891,663477,801800
1541357985630,737493,747206,726891,663477,801800
1541357999440,737493,747206,726891,663477,801800
1541358005370,737493,747206,726891,663477,801800
1541358048280,737493,747206,726891,663477,801800
1541358076280,736347,746188,725950,655670,797970
1541358079050,736347,746188,725950,655670,797970
1541358083460,736347,738948,725950,655670,796250
1541358092026,735609,735010,724967,654492,791220
1541358095448,735609,735010,724967,654492,791220
1541358098020,731929,735010,723597,647042,791220
1541358119770,735609,738948,724967,654492,791220
1541358126555,735609,738948,725950,654492,796250
1541358129590,735609,738948,725950,654492,796250
1541358131350,735609,738948,725950,654492,796250
1541358142410,735609,735010,725950,647042,796250
1541358178710,737842,742250,728562,653483,797970
1541358180320,727700,742250,724204,650381,797870
1541358183230,727700,742250,724204,648141,797870
1541358191950,723936,732529,723628,647331,795230
1541358200620,719424,732459,719556,646090,790639
1541358214590,719424,732459,719556,646090,790639
1541358231629,719424,732459,719556,646090,790639
1541358236790,715744,731429,718573,644132,785609
1541358241017,706716,724608,716880,640131,784443
1541358290664,706716,724608,715510,629107,784013
1541358330808,705019,724608,714130,629062,784013
1541358359000,708699,725638,715500,629062,789473
1541358362491,708699,725638,715500,629062,789473
1541358367089,708699,724499,715500,629062,789473
1541358413005,708699,724499,715500,629062,789473
1541358446765,708699,722777,714074,628038,789473
1541358453340,708699,722777,714074,628038,789473
1541358464690,709437,726715,715057,639062,789573
1541358477200,714817,733175,720457,642251,796043
1541358483975,714817,733175,720457,642251,796043
1541358513050,716514,733175,721883,642251,801800
1541358524530,716514,733175,721883,642251,801800
1541358532336,717666,733655,722931,644209,804416
1541358537040,718463,736765,723150,652837,804416
1541358570351,718463,737688,723150,652837,806249
1541358586270,718463,739410,721724,651998,810079
1541358611340,718463,739410,721724,651998,810079
1541358614162,714797,730779,719535,651638,807240
1541358619535,713737,730341,706413,649237,805382
1541358619605,713737,730341,706413,649237,805382
1541358621145,713737,730341,706413,649237,805382
1541358643380,713737,730341,706413,649237,804388
1541358649940,711289,729295,705646,648919,801630
1541358653008,711289,729295,705646,649237,804388
1541358658880,709592,729295,704545,647851,804388
1541358681274,712040,730779,705312,647851,805382
1541358685810,713146,730956,707135,648453,808703
1541358686737,717872,731528,716186,650854,810561
1541358709515,716766,731351,714144,641624,807240
1541358711820,716766,731351,714144,639666,807240
1541358746234,718463,732490,715245,641052,807970
1541358750314,718463,732490,715245,641052,807970
1541358793789,718463,732490,715245,641052,807970
1541358823550,716766,731351,714144,639666,807240
1541358843302,716766,731351,714144,639666,807240
1541358843320,715969,730428,711884,639666,805407
1541358849010,718623,735752,718144,640836,805407
